smite	-1.5734855577326463
braze	-1.6075852912649022
pom	-1.663454676221949
schmuck	-1.9394788553334208
wych	-1.7375407461458003
coot	-1.3194989693907835
bask	-1.4489226592708957
fen	-1.2702767028468738
etch	-1.5492469872416033
mung	-1.2072483075251395
cack	-1.5375830965781168
crock	-1.3653673229676575
stalk	-1.3429999665128352
mush	-1.4057117910015022
gawk	-2.174309875781767
hoick	-1.6052584180012124
fugue	-1.7763938791676617
whisk	-1.3630379144835596
scrump	-1.8142552959323417
troth	-1.4687676595457293
fizz	-2.0564154925633784
lisp	-1.964678144605429
conk	-1.4645816383494712
zit	-2.1645752985126525
scarp	-1.889910678911684
clank	-1.4452668249265577
sward	-1.4952584252315444
bream	-1.6068208669217539
eaves	-1.3837410007142978
squill	-1.147264016386999
floss	-1.3360809476058655
slunk	-1.8517176564035955
husk	-1.7996370264865704
spam	-1.782277832444635
scamp	-1.7170813816418362
tench	-1.4307585649165824
bine	-1.4247313177538075
sylph	-2.072720701025874
tuft	-2.1927245680380287
shroud	-1.8636329065016892
whey	-1.0314542348762032
stook	-1.2955514993264632
shoo	-1.304569298538451
puss	-1.509019418117351
spoilt	-1.6137035282108916
pock	-1.3644898762230384
cleave	-1.3299281322466112
quiff	-1.9088793577826633
swizz	-2.239938245281855
mope	-1.7553274349392693
toils	-1.730403120654653
swoon	-1.7410670163164526
spiv	-2.6873439072629366
gnash	-2.4417831105564467
shalt	-1.5671878077673913
scrounge	-1.5842189178434396
mull	-1.2502190208073292
traipse	-2.020263052458563
phut	-1.9026612973051702
ding	-0.8477971980287157
crotch	-1.7343732507094558
kedge	-1.4924174146624098
frith	-1.3835510265111077
whist	-0.932818055594068
spunk	-1.8966197856679596
wad	-1.4047834626158642
faun	-1.85333094335006
duff	-1.6351482069965315
bode	-1.329607204793038
cadge	-1.7388200840981276
volt	-1.5888660277886395
talc	-2.2571239162291468
corm	-1.2456590784492014
bilk	-1.608030229340978
queue	-2.2307558417685653
henge	-1.5404944631444546
wheeze	-1.738542197797246
weft	-2.09629484287996
gnat	-1.7792974242999133
bosh	-2.035255355147977
clomp	-1.8732681527301827
glade	-1.6708991894019294
grime	-1.4758955381032655
wag	-1.6096919298651104
sled	-1.275462022803914
slew	-1.7129927856255511
mousse	-1.48986589146432
craps	-1.4944649525203173
twit	-1.21613796164828
mitt	-1.6421042377753077
neigh	-1.3516905305389662
bleach	-1.343806285724177
shirr	-2.04558375664511
woof	-1.429747388999198
flit	-1.3698687082194954
tarn	-1.538089962499985
teethe	-1.3697483494177507
bushed	-1.5125468563816238
snook	-1.752048379535936
prat	-1.1454993487850385
gaff	-2.1177103426140604
banns	-1.6270847187576465
spew	-1.5788840850177457
bight	-0.9840533876125868
baize	-2.2069299410145975
deuce	-2.117767305937358
douse	-1.3023310981507343
cub	-1.6818998296596817
mote	-1.2969383095967342
strew	-1.439811373129488
ode	-1.6606467614053477
goof	-1.309873472929434
nark	-1.4800972306142115
dace	-1.5535229975466607
fuze	-1.9126459633510573
poof	-1.5044505159689123
slush	-1.8344038505150708
glitch	-1.5261914861845736
scowl	-1.9444272177594166
parse	-1.2591579687931604
joist	-1.477365723177308
greave	-1.2612964538456857
ruff	-1.500615195475984
blip	-1.5792018095941573
busk	-1.7278923537698736
whelp	-1.4753784861490715
scab	-2.046689349556947
whoops	-1.4964521605865726
purr	-1.8298921737309493
brunch	-1.5461984665253952
chaff	-1.752171181756081
waft	-1.6768441474636797
honk	-1.9118511895515244
snitch	-1.7788116012022346
awn	-1.2938898571411437
hag	-1.947317275253776
scree	-1.392247732718931
grouch	-1.4451980275855238
spore	-1.2316637277852367
faff	-1.7971781281781198
grid	-1.488511229602277
smooch	-2.4316198441228516
tosh	-2.0065198017573835
scrunch	-1.6071222624240642
mould	-1.0359390152867691
jiff	-1.8940474501471083
fang	-1.4214090798919423
lorn	-1.5002238021415366
limn	-1.9051163982797554
ilk	-1.8322480512450472
skein	-1.8288706321198578
stilt	-1.5411312656690226
poult	-1.4446209092129174
fraught	-1.3608679815055764
delve	-1.3561742943848307
smock	-1.5957429666279224
proem	-1.5114573180546043
grog	-1.5243716287348144
flout	-1.3690928473272281
font	-1.6452487969501222
wile	-1.0009059264421092
gloat	-1.6616826728854328
yuck	-1.9223458121380974
baste	-1.3885519127418025
boult	-1.197880407383058
spawn	-1.7613409607474757
loth	-1.359244890015102
tights	-1.3711940490108765
tram	-1.2796393211047505
flay	-1.2891367979490627
scow	-1.6019017792808237
craw	-1.5107143814880262
blotch	-1.8421085298652564
heath	-1.6002750137658515
fudge	-1.5759118149092637
blub	-1.8111989307126048
scrum	-1.5516695891961718
scorch	-1.5310180787928496
swill	-1.1931488792776181
jut	-1.6973929090175555
maul	-1.8353759488830308
cheep	-1.8506914668683945
bract	-1.2948104825582416
cot	-1.225934835042861
imp	-1.457815094155394
plinth	-1.754283693665672
carp	-1.7081748030157602
caulk	-1.6789121479919755
spud	-2.071961630957014
blench	-1.5050738671067845
jog	-2.202609940346304
stodge	-1.6214357399764356
strine	-1.2940227390631036
apse	-1.4522387643532533
daft	-1.8183419335040416
swathe	-1.5185863756871447
jeer	-1.8752179751435467
crud	-1.7777932611681775
drat	-1.157487146592173
squelch	-1.7755890270214254
gybe	-2.0914084206807355
haulm	-2.0875088015679615
scroll	-1.4365984045725777
stow	-1.359406469951112
stank	-1.345919942766178
fop	-2.0900527109089326
fjord	-1.9187127247455982
rife	-1.624296438092326
chough	-1.1900623036499165
copt	-1.5246075979467242
nit	-1.2865768513187132
vouch	-1.79938267830872
trounce	-1.2669077228293981
doss	-1.4636910433556451
frisk	-1.748759656244229
gape	-1.9105506566901833
dab	-1.9682901748222288
foist	-1.7095896609070889
toff	-1.8482401738834215
pus	-1.3081989298524799
splay	-1.3305859758454348
quitch	-1.3238901949859228
doh	-2.0489539049206336
trug	-1.6154893980527167
teem	-1.5605917314553714
shoal	-1.6380324221252422
dosh	-2.0728100345957103
shrike	-1.6559682233509516
tweet	-1.351494239772858
prong	-1.1297003581843674
mumps	-1.6132458585851552
yid	-2.1468870435891745
goth	-1.2733226168300997
quim	-1.8930716627607844
nib	-2.489034512619964
drub	-1.7835469788171299
smudge	-1.7658996538597518
winch	-1.3650713775749204
pleat	-1.2184510844793763
mow	-1.9322806707533238
pawl	-1.9285922978211458
synth	-1.8970722341946216
ploy	-1.504487291048939
plait	-1.4601654949702345
thole	-1.1655060870920986
doff	-2.084453770246744
draught	-1.4113242798830876
balk	-1.4233325023483323
parch	-1.180127739094285
splint	-1.5413680013910738
chaste	-1.4853048579025239
cote	-1.4670317399894746
teal	-1.4963786388830602
cringe	-1.3390435060798545
cheque	-1.8109487934386372
manx	-1.6348421415246834
trews	-1.5636403871151516
sheaves	-1.4675532446416968
shale	-1.5279542884425426
swaulks	-2.397169779353415
strourd	-1.452378371816902
scloostes	-1.7743590325738832
sphalched	-2.0948252168695274
blan	-1.444409896046854
knolth	-1.928048847708863
gluge	-2.050179064478689
rhoonce	-1.7232860793485427
phoolch	-1.9603398800409941
dreaz	-2.4932929768731955
gnausp	-2.7580777832503256
jouz	-2.557595439267817
sefth	-2.042800802157056
straeres	-1.596005029591337
krolns	-2.312214490144498
sclipse	-1.9657275625858626
twemt	-2.839502932226174
smeaup	-2.3012797614768807
fese	-1.4225378720707096
glolge	-2.3756453907923936
thoube	-1.4732038860973193
flonched	-1.7535697889037845
glimphed	-1.8959813413644222
sweauds	-1.8265610260471694
schlauntz	-2.6803997207085213
proubs	-1.3710321185580847
thraurls	-2.2138864102625218
bausked	-1.7980416474593417
prouns	-1.2416634868485548
wreerced	-1.9222298590908515
proorths	-1.6642892401518665
dwompse	-2.1573075256325738
kams	-1.8455659103295743
foulmed	-1.609888849170416
dalch	-1.8221799937857308
scleelm	-2.2198694759713358
sheb	-2.0849318996570574
droolds	-1.6091064369401813
drulked	-1.6857194020226212
gwoorbed	-2.510996205407109
shalds	-1.879595944290401
squeps	-1.8810078934514345
boods	-1.2787191547801378
naube	-2.268830147165284
smeetched	-1.9397527049048975
gaized	-1.7080368981068923
toonth	-1.7462121669604678
trauques	-1.7746392015148802
sneaurp	-2.3859244069012946
sprarled	-1.8541747642405306
fouxts	-2.206866885746643
rorms	-1.6801790895920472
waumpt	-2.243140495581979
wremth	-2.424346778192108
laug	-1.71119136050125
gused	-1.4274944509877037
sklunzed	-2.586235378718601
shreesps	-2.2074206833746
neepsed	-1.7086491126456118
rheerge	-2.3035272182996613
smaends	-2.2221633733419273
dreaurths	-2.0519223176371217
jeved	-1.8791403402539784
wreence	-1.4925052986439389
kreasps	-2.3833249338324087
koorgue	-2.12233782742354
wheerced	-1.8210461884549851
slepse	-2.0147825275543516
shoung	-1.1718665619575421
queanched	-2.056210940787066
skroupth	-2.5779594119544704
shourque	-1.5918647307307883
seauld	-1.5371135038062183
quesked	-1.5223369783928584
veaub	-2.64030814409205
skleaunzed	-2.479274987812833
sleaudz	-2.3544226144259417
strooed	-1.958304853808568
twaeres	-2.283066156308933
croorths	-1.8901261431861398
cueve	-2.134682853582958
quaved	-1.6169344810248716
wreads	-1.6676623381703717
skaeltz	-2.5656563900218172
cueants	-2.175723756071459
squoms	-2.094423539164836
oustes	-1.3671351491602135
sphoord	-1.6840130951795254
trores	-1.5871859628898344
roosped	-1.6806265371531006
drand	-1.0865676556532216
maurk	-2.080968221716217
glounx	-2.5086573259427913
skrourves	-2.170502366317648
sklifts	-2.129226805360601
neve	-1.100337742649787
kairn	-2.4282548780291418
cleaufts	-2.296586671495946
rheex	-2.9866760340003085
ceafth	-2.2882377823767093
neate	-1.4602096895910894
waunth	-2.1984696641099912
cilb	-2.0744615016632224
whuxts	-2.630098167608877
thrinths	-1.7668317675099097
rauct	-1.9151082657689846
faupt	-2.185880325489685
scrourmed	-1.7318823140064141
skraemth	-3.3190846788971835
draxts	-2.428984095878117
seasked	-1.435471717676499
fraef	-2.0540406205949293
naupth	-2.6344247934677245
phaungst	-2.2907371706261537
spruxts	-2.5987812208827616
meaurts	-1.84677778268855
schelts	-1.7195547902601864
krorl	-2.3683492110876907
krarpse	-2.293238723903948
staest	-2.002328351673624
gemphs	-1.881408178058786
shoolged	-1.714018926043269
ush	-1.4890344862889233
schipe	-1.7948125091950644
stauct	-1.6869724932478747
rhaeng	-2.364049298802886
dwedst	-2.335809280373504
blolve	-1.93324624843968
kreaurks	-2.3141895064794338
seemphed	-1.726153994345096
proolp	-1.6366190645297565
scraushed	-1.8564566851040136
twaimps	-2.0549490635535133
scroomb	-1.9547514643770822
droord	-1.6331309318151992
sheance	-1.4337849989099691
schlaergues	-2.3385260148869382
leaurn	-1.7780848961252762
nouf	-2.384675984537012
smounths	-2.0294021862929283
rheenct	-2.19361353884868
sphelms	-2.102677853385354
flamphs	-1.9070444224575331
phimps	-1.5433990241537026
knedged	-1.4614265449125754
bleaursed	-1.7832305156242199
slanx	-1.9063175980504607
sphourled	-1.771506622239052
scaipse	-2.5438750750599546
cueaths	-2.4324497928179016
blexed	-1.4994912721622613
draz	-2.1880500109853145
soolb	-2.1332915178312812
schleens	-1.8822050730007824
scloonts	-1.7185535875105657
slaunct	-1.9517557138387154
skultz	-2.1204564095958793
krailsed	-1.9880647500133932
quupth	-2.6117028353122747
threerled	-1.7348492824989992
bramps	-1.5804600626515461
gleaunced	-1.7963781091428679
sceeds	-1.9050356907413923
jeads	-1.801566169558861
wooms	-1.6375707116417642
rhighs	-2.0656247631495765
freetch	-1.4830952364490015
stroomph	-1.7732614317582749
skearve	-2.075459347723761
zamp	-2.7576785992803905
bounts	-1.2095267836462906
glaelft	-2.397281308707056
shrailbs	-2.2689188460553287
snudge	-1.8669519636044296
screaush	-1.7256662374723393
kraesped	-2.142925525755422
fousps	-1.934696053409566
reelfed	-1.7583108019330524
thaeths	-1.9954522305788986
squoonds	-2.1792535831561017
neesps	-2.1148709429668457
wrot	-1.4273194585664617
queaulfs	-2.4786920383574818
slaeck	-2.2267234336288833
fralls	-1.3371500885873173
pheenct	-1.9912223675782281
sklairtz	-2.56180012393608
krupsed	-1.9142274876438004
poupsed	-1.8222106252525814
ilns	-2.3878376646792328
schlalves	-2.385943872578121
steence	-1.3020843029745006
pefth	-2.1634722389582977
skign	-2.148935180759543
gweaft	-2.5315484538173396
tweethed	-1.477346336771866
flonge	-1.5500110830366727
thraund	-1.7429298629757357
prailtz	-1.954526829734997
quumed	-1.835070790708362
shunx	-2.39128430495188
smanx	-1.8298237373347246
zooved	-2.082921539785216
grelm	-1.769080811631059
poolve	-1.4515709188646486
sphaunts	-1.9596803858633611
mourped	-1.5336886367742502
kraelmed	-2.3764244334697637
sclized	-1.4849840054084948
nives	-1.450498895253845
neepth	-1.7852554610863902
sauct	-1.7013705910774548
wraeques	-2.0203142125361375
kage	-1.4451132853882809
schailtzed	-1.8768293032437804
spraln	-2.108556255668114
dwairved	-2.167787566095321
streaultzed	-1.7538239468467707
steelve	-1.570741887895622
remphed	-1.6786198633201481
paisped	-1.657714079844614
sneaurs	-2.0916033228532287
scroosps	-2.118682569305506
crulge	-1.863906628515639
graffs	-1.557654816138848
skailtz	-2.434245711613411
sleaun	-2.069824879300884
gweautz	-2.927566278824945
skloothes	-1.985271621405186
gairned	-1.7610392862220023
spalls	-1.5124245500094906
pilb	-1.986026990518863
dantz	-2.244245341680843
gnaelched	-2.55382971878134
slelbs	-2.4719520457283224
queech	-1.898314895107648
breauz	-2.3217332395347396
wreaulm	-2.2518005482695793
skringst	-2.1611431556520464
sneaued	-2.2528129406095583
sealth	-1.7731082179654802
schairtz	-2.1344351391782905
slaul	-1.7761839839032012
sclearced	-1.6476401045158324
gan	-1.2270260379015405
seaumb	-2.1994903743169187
daemm	-2.8285018956822916
daurped	-1.8705987531744412
deaurve	-1.8482014504132087
splimpse	-1.9268989853687304
kraulth	-2.2721072689622246
scaelpts	-2.2199802497305496
skladge	-2.4003920606043936
twoube	-1.5638337219940384
shautch	-1.7294968860149735
snucts	-1.7781255732916654
phauves	-2.188451275066648
tadged	-2.054972285109712
shrairs	-1.7419047604575804
sphort	-1.5914207113736023
spleep	-1.8299679030744085
gwaixed	-2.64203080789708
whalt	-1.4708915399741833
strents	-1.2808401426135048
skloozed	-2.1340806960073215
prulm	-2.141900339252107
snupsed	-2.2541968153169134
streauthed	-1.6079036474835802
zustes	-1.9924437412299916
wreaunts	-1.8663231493394983
cleds	-1.4619122778805027
flebe	-1.7709500305957198
queaurb	-2.391095218177832
shaidth	-1.9500904686297589
sprolfs	-2.0155731763599736
spoorled	-1.7481492635585456
sneermed	-1.9921440077581867
jonced	-1.5441588545383291
squearve	-1.878844440964076
norled	-1.462663754938541
preaulfth	-2.379230078678074
foved	-1.724404893450354
groobed	-1.9862873774446024
fruss	-1.5663881464668548
skleersh	-2.3946952065254363
phaints	-1.6606033394988877
zantz	-3.00503169011549
cleess	-1.6552250733772773
foord	-1.4383656771726303
schaied	-1.9314036288572358
vighfe	-2.419491704883383
cuorch	-1.8485514465766386
spultz	-1.8478897357500554
trairfs	-2.059205529807758
rhushed	-2.0613860964500046
preaurls	-1.9296956459469705
slipse	-1.7844043056463292
thunced	-1.3110426974751455
nunds	-1.6721119187488123
weaurled	-2.0381965782685936
twoons	-1.4592434376214172
sphugn	-2.557093345561836
shrupt	-1.8853004958494541
krailks	-2.0957659771500947
squamp	-1.9817833212991096
ceams	-1.9369576738183767
thrarb	-1.9759711479297617
scasts	-1.5622933582963072
dregged	-1.5553774073739346
draunge	-2.036510413670986
spraeghs	-2.7142472608404726
scolt	-1.696250538567463
peam	-1.5484338075338795
bleausps	-2.0894393326904366
quanst	-1.6323778144717944
cralfs	-1.891717507116437
sputch	-1.6100086674356309
clolge	-2.1723259745338295
gwaemp	-3.4175861075520793
bouthed	-1.3268269441877825
skraist	-2.274517686035823
scaued	-1.7791548679095854
thaists	-1.533934070308507
smaedged	-2.173792691484778
swafts	-2.1197289239213535
nyorce	-2.1354019164977798
schloogs	-2.1627549738232044
cepth	-1.78205107430763
smiln	-2.129264877050507
darp	-1.8246410078782365
zalped	-2.523010532353722
graunthe	-1.7446432398496914
scrousk	-1.811928095870847
lor	-1.1293686792684257
stailfed	-2.0288844704074678
sweaurn	-1.9217320806472413
soths	-1.854299449684332
gwonge	-2.33587497173549
scludth	-2.172487556825956
phanched	-1.8157704174244305
draelpts	-2.11781538851075
shreelps	-1.8802313737784244
gnoush	-2.315317031146553
dweaunch	-2.2478964034289315
smaelved	-1.844821360029547
clounze	-2.1140618494495995
cleampsed	-1.7925271703387524
shrealves	-1.8432326869575535
nealth	-1.8306289841997259
floke	-1.9036381661371768
spaepsed	-2.3650138031307644
streends	-1.492384832184614
freerped	-1.8681804645779823
deaulpts	-2.1436085701949517
wranched	-1.8834126265290598
sulth	-1.4589508811443315
zaltzed	-2.2774464323675354
praunch	-1.9714125475774984
flealved	-1.7314834833180743
cuouz	-2.6695657471549916
kryigged	-2.450717907893687
jeauzkz	-2.6721389394359893
sphaefps	-2.479419252249527
zeaumvg	-2.8800459016783537
sthayrge	-2.667670931311775
gfqoolms	-2.290678608085883
waibsn	-3.24812978636223
stroesped	-1.5962084701009855
tyign	-2.6182581217210927
flekgv	-2.7740297562479097
qqkailsed	-2.18337010692714
nwjurfs	-2.6170873510285424
fexdm	-3.224111546882444
sneaupbl	-3.4806261927386566
waikjt	-2.5161604839958125
rrcoopse	-3.271364946582219
kraibxt	-2.85521628055287
hplothh	-2.7702761173578936
gnoamphed	-2.783052382224351
iork	-1.9724245199306378
lkapt	-2.744367838998311
gwogpj	-3.477725422894544
dqqope	-2.09222060421878
sceyfph	-2.886671773594385
snieves	-1.8674712028136933
prijpp	-2.313169466577728
bhgalds	-2.5429883851831
rlseyst	-2.717678390322039
squyylds	-2.5926693512198793
snukgv	-2.752412317353089
tfnaulbs	-3.3137235484481184
bwqoulged	-1.9889679360490329
raesns	-2.5649202362675347
aetsg	-3.185617197402517
zbzirse	-2.362125485248076
kaugzv	-2.6547648040661884
dmrorpse	-3.3822410631151647
zsfauge	-2.4060094869143516
zkvyct	-2.959753731282973
bbfase	-2.5982438458074375
zkaelfs	-2.932662416250464
lzcauz	-2.8683660363751273
bloorzg	-2.5144559193010134
hxkurmed	-2.183905567318926
ltboupt	-2.582058026297656
zeepdg	-3.2542822432664096
wyzxp	-2.9075458264648213
phadjd	-2.2264633493624464
sklaujnq	-2.787253165001982
skeatbn	-2.958126628843905
scaukmb	-2.493596809488817
vdkaelpts	-2.79331040024265
rkpount	-2.694838565913558
qdtaghfe	-3.2438208759426055
kreaunmg	-2.779234370335047
mtrybs	-2.9379828986177694
sjsaf	-2.5540502342362235
gryyrped	-2.5502332139813917
sthugtn	-3.488795632945461
hplovqn	-2.5147444403042214
bleyqzd	-1.795105663888733
govrf	-2.4862371046400096
qgpoord	-2.2091827735004856
jgwaessed	-2.462129198469413
smeeqvr	-3.0392002547556203
threausww	-2.4552635883688736
gwiursed	-2.827248994188557
jyarced	-1.9844953367548748
gnui	-2.9443603863305703
nyialve	-2.6945141049515557
greyvrc	-2.6054036615609504
vleylfz	-3.3360874037401014
zccaurfed	-2.327438338089808
nkmorgues	-2.451864282038177
phidfs	-2.6982689562305686
ducmk	-2.3633402562135903
thyeed	-1.992179535859431
gneeffn	-2.6887679618328955
viilbs	-2.8760678858836983
dpcaltz	-2.553095654513666
gneeglm	-3.1433604247274927
mgheand	-2.1677305287153046
dttearts	-2.193091419766294
lyeyvbz	-2.874492655749806
sheactj	-2.1018051001284532
scuwkv	-2.1473327102943007
neauqmr	-2.005327341800451
xtpamb	-3.5811272640393335
whlainched	-2.3214440607421203
lyinced	-1.7543177813702564
fchunx	-3.118856337581079
nwreetched	-2.422021728099191
scaudsq	-2.5536125467074715
vwweels	-2.13025294157279
krdoompt	-2.4243393248134004
cluind	-1.6594517211993185
gwooddk	-2.913476017081363
quyerts	-2.1840128611059058
pkdairl	-2.6562302627866172
tlzoow	-3.5531895303515397
frycbj	-3.402722706411455
vuarns	-2.2922675734624502
pqkael	-2.3758931946826323
zobdk	-3.206553766252777
scleurbed	-2.092376270706035
kxjeyln	-3.0006442008375624
vdcooghfe	-3.6591249188147543
skrualfth	-2.8300116978567194
spielbs	-2.102491235046335
svraurged	-2.622347129470825
gwronst	-2.1735429002404634
gnrooke	-2.392287798784445
spozqf	-1.914600349376095
feehhw	-2.809272087959047
mdcolns	-2.544095702778788
hftoodth	-3.2165481820220756
zqveemed	-2.3677072785751476
phaoves	-2.2134216340036796
meyjnh	-2.498517444360529
wusqr	-3.236233966576984
chluerth	-2.352156122461445
ziesh	-2.198207279674115
wdjyrd	-2.883851045660697
spfubs	-2.5566824131422434
cruodged	-2.277649136566231
thweaxrw	-3.1997349467003997
skroudxx	-2.606822656352918
plhousls	-2.4866060635542078
nyarch	-2.3021525351595082
vofwf	-3.4554824658302867
creysjz	-2.3333566952073457
kxurch	-1.8905708819966793
chlaulfc	-2.6827610988012727
thoohnq	-2.4772390695070947
lyoutxr	-2.637414193434121
clunmd	-2.2266200302789594
zxdirge	-2.0109918841409553
wuolmed	-2.685330369656639
stheaurmb	-2.880787334984995
schykgf	-2.8617454347846705
phlyogs	-2.715158444260103
spauthh	-2.3825906480443564
ltqoulfs	-2.5574507543303597
smuirned	-2.5072031146945837
fqbow	-2.0301402887099402
drydgp	-2.930638622006986
blyinzed	-2.018784575925852
vnveaurks	-2.7357065466058423
whuerph	-3.003510363355463
cyarves	-2.182598356918764
qdmeyfts	-3.159018961911342
scliomth	-2.8051497226542406
kreomps	-2.3848839006383074
zeauwwm	-2.871011750682214
daudcw	-2.535160489684033
graimzv	-2.1202578792277227
scyarse	-2.3774898985800514
ffsause	-2.5470494677908952
mcceam	-2.0747249395262517
chlaalve	-2.639469108008356
lejvk	-2.1813583374876817
knoojxx	-2.3177101636805104
jqjunthe	-1.779544883584468
spriylse	-2.394722547939852
kniepse	-2.2768853237357125
doopbv	-2.820421891975951
thwozxb	-2.4153459494364165
sloash	-2.013282343032132
nhqek	-2.5570098274576076
cuualve	-2.006506381801698
wkveaved	-2.570119033495655
covqw	-1.7282158615966299
sphriargues	-1.9576765424595926
vfqeemps	-1.8871466689745313
sklaippb	-3.3185489968866704
zegqx	-2.7588114414486102
fomgl	-3.1769882120382387
kfkotched	-2.7464890754552127
squaukmk	-2.795718065210266
reulf	-2.2680053197279673
siorl	-1.8189121373065982
dgquf	-3.636850480866674
jaoge	-2.3479216506017324
cruvsc	-3.057938223001483
waexzp	-2.7719388139177554
tvlaidst	-2.3815310369209164
spreenvf	-2.1688057221758963
skyamb	-2.409242588331232
fiop	-2.6137459688700893
ziix	-2.4940321177614577
sphriyf	-2.5939550990466436
snoujcp	-2.4846113259280247
criunth	-2.3456264157752824
fluylse	-2.411294802117019
dwoampsed	-2.6828337815454355
dtqamm	-2.2805233952439066
clorvx	-2.503491876886557
speolfed	-1.9941430022123166
rhuonch	-2.875559275417392
vlaekrg	-3.675558309242618
dvearph	-2.8590857378694676
deyqdg	-2.791957945604019
lyiir	-2.773171312166605
thyydst	-2.275442597916087
hjmaerped	-2.4775682611686873
gwuulsh	-3.198309020728574
clraese	-2.585208595323557
cluasp	-2.4439072961947237
fuodth	-3.0232604697977807
twaemkl	-3.667153456382958
xbteeed	-2.725302548429546
nvdesp	-3.293868005040965
myylched	-2.41302741957731
smoudqg	-2.5645868482816607
jii	-1.9576250691961552
jlvaurl	-2.8138625033393865
pnteelped	-2.4212898782643792
squeecgm	-2.5771563002038937
quaasp	-2.7933318282024846
rhoerge	-2.174448944343578
clyerbs	-2.6281157770515575
kroidged	-2.0642311003677833
bwfeasque	-2.464334271942734
ltcaerb	-3.5516027768589846
phoiffs	-2.3324370209734404
bljeaulved	-2.5742804574273115
gluqwt	-2.4590168866739552
spufwt	-2.6815738340829145
faorves	-2.4743428888408383
mbloupe	-2.614427614647485
rearft	-2.1057306601023105
chlauxmr	-2.3296859401422605
wgjelped	-2.2571633921783945
droufkg	-2.6367369481322522
thraolched	-2.4600716976635852
sniirsed	-2.486187830323393
wphards	-2.2062541225562025
phyy	-1.9630750736160094
dkwirbed	-2.934188344321464
jnxigs	-2.405464240450999
ccvylks	-2.8105597627491505
traurxc	-3.0820793942614824
kzveetch	-2.4792142384844187
bweyqrk	-2.7749871124455043
nyauglr	-3.8273406599208357
whecjb	-2.32258654664917
fuyfts	-2.6350016036822543
hchoerms	-2.573196299125439
cflaelves	-2.4806779221858326
schleatpn	-2.640389219903393
dwytrv	-3.791520332317824
cptirch	-2.233972110033004
knaeglf	-2.8068043994266603
geonzed	-1.9287104557292165
droeghth	-2.7776689931215617
bllenth	-2.4562915277695554
snotwv	-2.523467111348356
bjhousk	-2.7504946146335727
ffselb	-2.9206654998449486
blyopt	-2.750876127015583
lyuuw	-2.837241868940793
leaupjp	-2.5485362954183106
blnermed	-2.1690672914052387
hplyares	-2.239681492492469
dprirb	-3.5497383284172543
fluubbedbes	-2.7059334440353493
hplaevjv	-2.9258809693354855
hzpulched	-2.4428811547122398
ppleel	-2.3165901996906992
zyerfs	-3.0431222797844657
spluince	-1.923081292821588
gielsh	-2.3098755490083454
